Name,SMILES,Donor,Acceptor,D_A EG /eV,A_D EG /eV
6694,COc1cc2c(ccn2C)c(N=Cc2c(O)ncc3nonc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(O)ncc2nonc12,1.9058170247670003,7.066094082
6695,COc1cc2c(ccn2C)c(C=Cc2c(C=O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1c(C=O)ccc2nccnc12,2.286896025,7.400844082
6696,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2scc3nc(Br)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2nc(Br)cnc12,2.7037450000000005,5.506443
6697,COc1cc2cc(-c3cc(OC):C(c4c(S(=O)(=O)O)ccc5nsnc45):s3)[nH]c2cc1OC,c1c(S(=O)(=O)O)ccc2nsnc12,c1cc2cc(OC)c(OC)cc2[nH]1,7.542495,1.862496
6698,COc1cc2c(ccn2C)c(C=Cc2sccc2S)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1sccc1S,4.438030025,6.185475082
6699,COc1cc(-c2scc3nc(Br)cnc23)s:C:1c1c(OC)c(OC)cc2[nH]ccc12,c1c(OC)c(OC)cc2[nH]ccc12,c1scc2nc(Br)cnc12,2.3115810000000003,6.760472
6700,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2cc(S)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1cc(S)cc2nsnc12,2.903696,5.203534
6701,COc1cc2c:C(c3scc4ncc(F)nc34):n(C)c2cc1OC,c1scc2ncc(F)nc12,c1cc2cc(OC)c(OC)cc2n1C,6.725574082,2.430691025
6702,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2c(C(F)(F)F)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(C(F)(F)F)ccc2nonc12,2.3817420000000005,6.315774
6703,COc1cc(-c2scc3nc(C)cnc23)s:C:1c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1scc2nc(C)cnc12,3.1862350000000004,5.084479
6704,COc1cc2cc(C=Nc3c(C)ccc4nonc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(C)ccc2nonc12,2.5277670247670003,7.0240360818125005
6705,COc1cc2c:C(c3occ4ncc(S(=O)(=O)O)nc34):n(C)c2cc1OC,c1occ2ncc(S(=O)(=O)O)nc12,c1cc2cc(OC)c(OC)cc2n1C,7.157014082,1.6943710247670003
6706,COc1cc2ccn(C)c2c(C=Cc2c(C(F)(F)F)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1c(C(F)(F)F)ccc2nonc12,1.9416860247670005,7.649899082
6707,CNc1cnc2c(N=Cc3cc4cc(OC)c(OC)cc4n3C)scc2n1,c1scc2nc(NC)cnc12,c1cc2cc(OC)c(OC)cc2n1C,5.746046082,3.046499025
6708,COc1cc2cc(-c3cc(OC):C(c4scc5ncc(C(F)(F)F)nc45):s3)[nH]c2cc1OC,c1scc2ncc(C(F)(F)F)nc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.84615,2.191943
6709,COc1cc2c:C(c3sccc3Br):n(C)c2cc1OC,c1sccc1Br,c1cc2cc(OC)c(OC)cc2n1C,6.830666082,4.1770570247670005
6710,COc1cc2ccn(C)c2:C(c2cc(NC(C)=O)co2):c1OC,c1cc(NC(C)=O)co1,c1c(OC)c(OC)cc2ccn(C)c12,6.0459770818125005,4.9467110247670005
6711,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2c(OC(C)=O)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(OC(C)=O)ccc2nsnc12,2.8649790000000004,5.594428
6712,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1cc(C=O)co1,c1cc(C=O)co1,c1c(OC)c(OC)cc2cc[nH]c12,7.046518,3.507788
6713,COc1cc(-c2c(OC)c(OC)cc3c2ccn3C)s:C:1c1c(OC(C)=O)ccc2nonc12,c1c(OC(C)=O)ccc2nonc12,c1c(OC)c(OC)cc2c1ccn2C,7.160135082,2.3441370247670004
6714,COc1cc2cc(C(=O)O)[nH]c2:C(c2scc3ncc(O)nc23):c1OC,c1scc2ncc(O)nc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.024415,3.238962
6715,COc1cc2ccn(C)c2c(C=Nc2cccc3ncc(C=O)nc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1cccc2ncc(C=O)nc12,2.177235025,7.181420082
6716,COc1cc2cc[nH]c2c(C=Nc2cccc3ncc(NC(C)=O)nc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1cccc2ncc(NC(C)=O)nc12,3.036784,6.560094
6717,COc1cc2[nH]c(C(=O)O)cc2:C(c2c(NC(C)=O)ncc3nonc23):c1OC,c1c(NC(C)=O)ncc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.5843940000000005,2.475456
6718,COc1cc2cc(C=Nc3c(OC)c(OC)cc4cc[nH]c34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(OC)c(OC)cc2cc[nH]c12,5.051699025,5.179687082
6719,COc1ccoc1N=Cc1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1occc1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.514844,5.827329000000001
6720,COc1cc2[nH]c(C(=O)O)cc2c(C#Cc2cccc3ncc(S(=O)(=O)O)nc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cccc2ncc(S(=O)(=O)O)nc12,2.5045619999999995,6.300362
6721,COc1cc(-c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23)s:C:1c1cc(OC(C)=O)cs1,c1cc(OC(C)=O)cs1,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,5.162908,4.848793
6722,COc1ccc2c(c1C#Cc1c(OC)c(OC)cc3cc(C(=O)O)n(C)c13)SCS2,c1c(OC)ccc2c1SCS2,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,4.267077,4.881117000000001
6723,COc1cc2c:C(c3c(OC)c(OC)cc4c3ccn4C):n(C)c2cc1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc2cc(OC)c(OC)cc2n1C,5.131795107,5.131795107
6724,CNc1cc(C=Cc2c(OC)c(OC)cc3c2cc(C(=O)O)n3C)c2nccnc2c1,c1cc(NC)cc2nccnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.485763,3.734318000000001
6725,COc1cc2c(ccn2C)c(C=Cc2scc3nc(O)cnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1scc2nc(O)cnc12,2.7499010247670004,6.394319082
6726,COc1cc2ccn(C)c2:C(c2sccc2C=O):c1OC,c1sccc1C=O,c1c(OC)c(OC)cc2ccn(C)c12,7.266715082,3.250964025
6727,COc1ccoc1C1:c(OC)c(OC)cc2c:1ccn2C,c1c(OC)c(OC)cc2c1ccn2C,c1occc1OC,5.387273025,5.848969082
6728,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2cc(F)cs2)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(F)cs1,4.870874,5.37119
6729,COc1cc2[nH]ccc2c(C=Nc2occc2C)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1occc1C,5.549303,6.171719
6730,COc1cc(-c2c(OC)c(OC)cc3cc[nH]c23)s:C:1c1occ2ncc(Br)nc12,c1occ2ncc(Br)nc12,c1c(OC)c(OC)cc2cc[nH]c12,6.657667,2.353883
6731,COc1cc2cc(C#Cc3cc(S(=O)(=O)O)cc4ccccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(S(=O)(=O)O)cc2ccccc12,3.1390400000000005,6.681882
6732,COc1cc2cc(C(=O)O)n(C)c2c(C=Cc2cc(NC(C)=O)cc3ccccc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(NC(C)=O)cc2ccccc12,4.236672,4.563073
6733,COc1cc2[nH]ccc2:C(c2cc(NC(C)=O)cc3nonc23):c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(NC(C)=O)cc2nonc12,2.50889,6.669972
6734,COc1cc2cc(C(=O)O)n(C)c2c(C=Nc2cccc3nc(S)cnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cccc2nc(S)cnc12,3.29396,5.354984
6735,COc1cc2c(ccn2C)c(C#Cc2cc(F)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cc(F)cc2nsnc12,2.3322030247670003,7.039967082
6736,CNc1ccc2ccccc2c1C1:cc2cc(OC)c(OC)cc2n:1C,c1cc2cc(OC)c(OC)cc2n1C,c1c(NC)ccc2ccccc12,4.179945025,5.355600082
6737,COc1cc2cc[nH]c2c(C=Nc2c(NC(C)=O)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc[nH]c12,c1c(NC(C)=O)ccc2nccnc12,2.966342,6.43397
6738,CNc1ncc2nonc2c1N=Cc1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1c(NC)ncc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.825179,2.882972
6739,COc1cc(-c2c(OC)c(OC)cc3[nH]ccc23)s:C:1c1cccs1,c1cccs1,c1c(OC)c(OC)cc2[nH]ccc12,6.560001,4.665943
6740,CNc1ncc2nonc2c1C#Cc1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(NC)ncc2nonc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.860958,2.8339670000000003
6741,COc1cc2[nH]ccc2c(C=Cc2cc(O)cs2)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1cc(O)cs1,4.707997000000001,5.997648
6742,CNc1ccc2ccccc2c1C#Cc1c(OC)c(OC)cc2ccn(C)c12,c1c(NC)ccc2ccccc12,c1c(OC)c(OC)cc2ccn(C)c12,5.355600082,4.179945025
6743,COc1cc2[nH]c(C(=O)O)cc2:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.250952,4.250952
6744,COc1cc2[nH]ccc2c(C=Cc2nc(S(=O)(=O)O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1nc(S(=O)(=O)O)cc2nonc12,1.171841,8.358334
6745,COc1cc(-c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23)s:C:1c1cc(C#N)cc2nsnc12,c1cc(C#N)cc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,6.161811,2.257347
6746,CNc1cnc2csc(C#Cc3c(OC)c(OC)cc4cc(C(=O)O)n(C)c34)c2n1,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1scc2ncc(NC)nc12,3.486555,4.411921
6747,COc1cc2cc(-c3cc(OC):C(c4sccc4C#N):s3)n(C)c2cc1OC,c1sccc1C#N,c1cc2cc(OC)c(OC)cc2n1C,7.399405082,3.452023025
6748,COc1cc2[nH]c(C(=O)O)cc2c(C=Nc2cc(C=O)cc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1cc(C=O)cc2nonc12,2.22468,6.258716
6749,COc1cc2cc(C(=O)O)[nH]c2c(C#Cc2c(C)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(C)ccc2nccnc12,3.493581,5.492727
6750,COc1cc2cc(C=Cc3c(OC)c(OC)cc4cc(C(=O)O)[nH]c34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,3.809783,5.54076
6751,COc1cc2ccn(C)c2c(C#Cc2c(F)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1c(F)ccc2c1SCS2,4.218520025,6.002001082
6752,COc1cc2c(ccn2C):C(c2scc3nc(F)cnc23):c1OC,c1scc2nc(F)cnc12,c1c(OC)c(OC)cc2c1ccn2C,6.725574082,2.430691025
6753,COc1cc(-c2c(OC)c(OC)cc3ccn(C)c23)s:C:1c1cc(O)cc2nonc12,c1cc(O)cc2nonc12,c1c(OC)c(OC)cc2ccn(C)c12,6.864492082,2.5432080247670004
6754,CNc1cnc2c(C3:sc(-c4c(OC)c(OC)cc5c4cc(C(=O)O)n5C)cc:3OC)occ2n1,c1occ2nc(NC)cnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,4.350791,3.5781910000000003
6755,COc1cc2cc(C(=O)O)n(C)c2c(C#Cc2c(OC)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1c(OC)ccc2nonc12,3.0953850000000003,5.44589
6756,COc1cc2[nH]c(C(=O)O)cc2:C(c2c(Br)ccc3c2SCS3):c1OC,c1c(Br)ccc2c1SCS2,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,4.752699,4.557957
6757,COc1cc2ccn(C)c2c(C=Nc2scc3nccnc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1scc2nccnc12,2.561262025,6.544624082
6758,COc1cc2[nH]ccc2c(C=Nc2c(S(=O)(=O)O)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(S(=O)(=O)O)ccc2nonc12,1.7169220000000005,7.795193
6759,COc1cc2[nH]ccc2c(C=Nc2c(Br)ccc3c2SCS3)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(Br)ccc2c1SCS2,4.116788000000001,6.042507
6760,COc1cc2c(ccn2C)c(C#Cc2cccc3ncc(S(=O)(=O)O)nc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1cccc2ncc(S(=O)(=O)O)nc12,2.015501025,7.670266082
6761,COc1c:C(c2c(OC)c(OC)cc3[nH]c(C(=O)O)cc23):sc1-c1nc(C#N)cc2nonc12,c1nc(C#N)cc2nonc12,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,6.861912,1.6533289999999998
6762,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1nc(C)cc2nsnc12,c1nc(C)cc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.7325800000000005,2.587426
6763,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1nc(C#N)cc2nsnc12,c1nc(C#N)cc2nsnc12,c1c(OC)c(OC)cc2ccn(C)c12,7.898223082,1.3698420247670002
6764,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1nccc2nonc12,c1nccc2nonc12,c1c(OC)c(OC)cc2cc[nH]c12,7.627052,1.9018620000000004
6765,COc1cc2cc(C#Cc3cccc4ncc(C)nc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cccc2ncc(C)nc12,3.074231025,6.873605082
6766,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1nccc2nonc12,c1nccc2nonc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,6.373023,2.294026000000001
6767,COc1cc2nsnc2c(-c2cc(OC):C(c3c(OC)c(OC)cc4cc(C(=O)O)n(C)c34):s2)n1,c1nc(OC)cc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,5.207128,2.565157000000001
6768,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1cccc2nsnc12,c1cccc2nsnc12,c1c(OC)c(OC)cc2c1ccn2C,6.915998082,2.480620025
6769,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1scc2ncc(C#N)nc12,c1scc2ncc(C#N)nc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,5.757569,2.219625
6770,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1nc(S)cc2nsnc12,c1nc(S)cc2nsnc12,c1c(OC)c(OC)cc2[nH]ccc12,6.591602,1.981938
6771,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1nc(C(F)(F)F)cc2nsnc12,c1nc(C(F)(F)F)cc2nsnc12,c1c(OC)c(OC)cc2c1ccn2C,7.812413082,1.5799700247670003
6772,COc1cc2cc(C#Cc3cc(F)cc4ccccc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(F)cc2ccccc12,3.736311,6.148411
6773,COc1cc2ccn(C)c2c(N=Cc2c(C#N)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1c(C#N)ncc2nsnc12,1.3698420247670002,7.898223082
6774,COc1cc2[nH]ccc2c(N=Cc2c(C#N)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(C#N)ccc2nsnc12,1.8161780000000003,7.451619
6775,COc1cc2cc(-c3cc(OC)c(C4:c(C#N)ncc5nsnc:45)s3)n(C)c2cc1OC,c1c(C#N)ncc2nsnc12,c1cc2cc(OC)c(OC)cc2n1C,7.898223082,1.3698420247670002
6776,COc1cc2cc(N=Cc3c(S)ccc4nccnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(S)ccc2nccnc12,2.815216025,6.533367082
6777,COc1cc2cc(C(=O)O)[nH]c2c(C=Cc2nc(C(F)(F)F)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1nc(C(F)(F)F)cc2nsnc12,2.069031,6.442509
6778,COc1cc2cc(N=Cc3scc4ncc(C=O)nc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1scc2ncc(C=O)nc12,1.914010025,6.921027082
6779,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1nc(NC(C)=O)cc2nsnc12,c1nc(NC(C)=O)cc2nsnc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.29992,2.6032
6780,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1c(F)ccc2nsnc12,c1c(F)ccc2nsnc12,c1c(OC)c(OC)cc2c1ccn2C,7.039967082,2.3322030247670003
6781,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1cc(C)cc2nonc12,c1cc(C)cc2nonc12,c1c(OC)c(OC)cc2[nH]ccc12,6.94394,2.5756590000000004
6782,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1cccc2ncc(C#N)nc12,c1cccc2ncc(C#N)nc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,6.146377,2.581042
6783,COc1cc2cc(N=Cc3cc(C(F)(F)F)cc4c3SCS4)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1cc(C(F)(F)F)cc2c1SCS2,3.893769,6.198387
6784,COc1cc2cc(C#Cc3c(NC(C)=O)ncc4nsnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1c(NC(C)=O)ncc2nsnc12,2.1620310000000003,6.589728
6785,COc1c:C(c2c(OC)c(OC)cc3ccn(C)c23):sc1-c1cncc2nsnc12,c1cncc2nsnc12,c1c(OC)c(OC)cc2ccn(C)c12,7.393761082,2.003813025
6786,COc1c:C(c2c(OC)c(OC)cc3c2cc(C(=O)O)n3C):sc1-c1c(C#N)ccc2nccnc12,c1c(C#N)ccc2nccnc12,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,6.246712,2.642818000000001
6787,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1cc(C#N)cc2nccnc12,c1cc(C#N)cc2nccnc12,c1c(OC)c(OC)cc2cc[nH]c12,7.500741,2.2506540000000004
6788,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2nc(S(=O)(=O)O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1nc(S(=O)(=O)O)cc2nsnc12,1.540323,6.793439
6789,COc1cc2cc(N=Cc3cc(O)cc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(O)cc2c1SCS2,4.3852970247670005,5.679327082
6790,COc1c:C(c2c(OC)c(OC)cc3cc(C(=O)O)[nH]c23):sc1-c1cccc2nonc12,c1cccc2nonc12,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,5.795067,2.87081
6791,COc1cc2cc(-c3cc(OC):C(c4scc5nc(C(F)(F)F)cnc45):s3)[nH]c2cc1OC,c1scc2nc(C(F)(F)F)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.84615,2.191943
6792,COc1cc(-c2cc(OC):C(c3c(OC)c(OC)cc4cc(C(=O)O)n(C)c34):s2)c2nsnc2c1,c1c(OC)c(OC)cc2cc(C(=O)O)n(C)c12,c1cc(OC)cc2nsnc12,3.147041,5.174316
6793,COc1cc2c(ccn2C)c(N=Cc2nc(C=O)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2c1ccn2C,c1nc(C=O)cc2nsnc12,1.520934025,7.582083082
6794,CNc1ccsc1C1:sc(-c2cc3cc(OC)c(OC)cc3[nH]2)cc:1OC,c1sccc1NC,c1cc2cc(OC)c(OC)cc2[nH]1,5.339527,4.925645
6795,COc1cc2cc(C=Nc3cc(O)cc4nonc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(O)cc2nonc12,2.5432080247670004,6.864492082
6796,COc1cc2c(cc(C(=O)O)n2C)c(C#Cc2c(C=O)ccc3nonc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1c(C=O)ccc2nonc12,2.1756750000000005,6.294495
6797,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2scc3ncc(C#N)nc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1scc2ncc(C#N)nc12,2.219625,5.757569
6798,COc1c:C(c2c(OC)c(OC)cc3cc[nH]c23):sc1-c1c(Br)ccc2nonc12,c1c(Br)ccc2nonc12,c1c(OC)c(OC)cc2cc[nH]c12,7.280102,2.1191950000000004
6799,COc1cc2cc(C=Nc3occ4ncc(NC(C)=O)nc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1occ2ncc(NC(C)=O)nc12,2.7381520247670004,6.222100082
6800,COc1cc2[nH]c(C(=O)O)cc2c(C=Cc2nc(Br)cc3nsnc23)c1OC,c1c(OC)c(OC)cc2[nH]c(C(=O)O)cc12,c1nc(Br)cc2nsnc12,2.165744,5.968991
6801,COc1cc2cc(C#Cc3occ4nc(O)cnc34)[nH]c2cc1OC,c1cc2cc(OC)c(OC)cc2[nH]1,c1occ2nc(O)cnc12,2.8740240000000004,6.202506
6802,COc1cc2cc(C#Cc3nc(NC(C)=O)cc4nonc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1nc(NC(C)=O)cc2nonc12,1.9863950247670004,6.954298082
6803,COc1c:C(c2c(OC)c(OC)cc3[nH]ccc23):sc1-c1cc(NC(C)=O)cc2nsnc12,c1cc(NC(C)=O)cc2nsnc12,c1c(OC)c(OC)cc2[nH]ccc12,6.417319,2.5803000000000003
6804,COc1cc2[nH]ccc2c(C#Cc2scc3ncc(C=O)nc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1scc2ncc(C=O)nc12,1.9619020000000005,6.840931
6805,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(Br)ccc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(Br)ccc2nsnc12,2.671842,5.732414
6806,COc1cc2cc(N=Cc3cc(Br)cs3)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1cc(Br)cs1,4.1770570247670005,6.830666082
6807,CNc1csc(N=Cc2cc3cc(OC)c(OC)cc3n2C)c1,c1cc(NC)cs1,c1cc2cc(OC)c(OC)cc2n1C,5.419623082,4.877753025
6808,COc1cc2cc(N=Cc3occc3OC)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1occc1OC,5.387273025,5.848969082
6809,COc1c:C(c2c(OC)c(OC)cc3c2ccn3C):sc1-c1nc(OC(C)=O)cc2nsnc12,c1nc(OC(C)=O)cc2nsnc12,c1c(OC)c(OC)cc2c1ccn2C,7.293294082,1.921011025
6810,COc1cc2cc(C=Nc3sccc3C=O)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1sccc1C=O,3.250964025,7.266715082
6811,COc1cc2cc(-c3cc(OC):C(c4occc4S):s3)[nH]c2cc1OC,c1occc1S,c1cc2cc(OC)c(OC)cc2[nH]1,6.056591,5.197513
6812,COc1cc2cc(C=Nc3c(F)ccc4c3SCS4)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(F)ccc2c1SCS2,4.218520025,6.002001082
6813,COc1cc(N=Cc2cc3cc(OC)c(OC)cc3n2C)c2ccccc2c1,c1cc(OC)cc2ccccc12,c1cc2cc(OC)c(OC)cc2n1C,5.721877082,3.927684025
6814,COc1cc2cc(C(=O)O)[nH]c2c(C=Nc2c(C(F)(F)F)ncc3nsnc23)c1OC,c1c(OC)c(OC)cc2cc(C(=O)O)[nH]c12,c1c(C(F)(F)F)ncc2nsnc12,2.069031,6.442509
6815,COc1cc2cc(-c3cc(OC):C(c4occ5nc(Br)cnc45):s3)[nH]c2cc1OC,c1occ2nc(Br)cnc12,c1cc2cc(OC)c(OC)cc2[nH]1,6.657667,2.353883
6816,CNc1ccoc1C#Cc1cc2cc(OC)c(OC)cc2[nH]1,c1occc1NC,c1cc2cc(OC)c(OC)cc2[nH]1,5.404015,5.711667
6817,COc1cc2cc(C=NC3:c(Br)ccc4nccnc:34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(Br)ccc2nccnc12,2.603680025,7.129098082
6818,COc1cc2cc(C3:nc(O)cc4nsnc:34)n(C)c2cc1OC,c1nc(O)cc2nsnc12,c1cc2cc(OC)c(OC)cc2n1C,6.748144082,2.0587750247670003
6819,COc1cc2ccn(C)c2c(C=Cc2nc(S)cc3nonc23)c1OC,c1c(OC)c(OC)cc2ccn(C)c12,c1nc(S)cc2nonc12,1.7893980247670005,6.963094082
6820,COc1cc2[nH]ccc2c(C=Cc2c(C)ccc3nccnc23)c1OC,c1c(OC)c(OC)cc2[nH]ccc12,c1c(C)ccc2nccnc12,3.0524120000000003,6.782535
6821,COc1cc2cc(-c3cc(OC):C(c4c(F)ccc5c4SCS5):s3)[nH]c2cc1OC,c1c(F)ccc2c1SCS2,c1cc2cc(OC)c(OC)cc2[nH]1,5.921905,4.266412
6822,COc1cc2c(cc(C(=O)O)n2C)c(C=Nc2cccc3ncc(C#N)nc23)c1OC,c1c(OC)c(OC)cc2c1cc(C(=O)O)n2C,c1cccc2ncc(C#N)nc12,2.5320370000000003,6.182156
6823,COc1cc2cc(C3:nccc4nonc:34)n(C)c2cc1OC,c1nccc2nonc12,c1cc2cc(OC)c(OC)cc2n1C,7.707148082,1.8539700247670003
6824,COc1cc2cc(N=Cc3c(NC(C)=O)ccc4nccnc34)n(C)c2cc1OC,c1cc2cc(OC)c(OC)cc2n1C,c1c(NC(C)=O)ccc2nccnc12,2.918450025,6.5140660818125005
